연도,월,행정구역구분명,행정구역명,총 인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 인구수 (남),0~9세 (남),10~19세 (남),20~29세 (남),30~39세 (남),40~49세 (남),50~59세 (남),60~69세 (남),70~79세 (남),80~89세 (남),90~99세 (남),100세 이상 (남),총 인구수 (여),0~9세 (여),10~19세 (여),20~29세 (여),30~39세 (여),40~49세 (여),50~59세 (여),60~69세 (여),70~79세 (여),80~89세 (여),90~99세 (여),100세 이상 (여)
2021,03,읍면동,경기도 평택시 비전2동,54075,5746,6216,7362,8070,9497,8706,5027,2205,1114,124,8,26802,2928,3259,3808,4031,4608,4274,2487,930,442,34,1,27273,2818,2957,3554,4039,4889,4432,2540,1275,672,90,7
2021,03,읍면동,경기도 평택시 서정동 ,25299,1284,2300,3659,3043,4082,4823,3304,1812,877,112,3,12788,637,1183,1997,1718,2165,2427,1563,751,307,38,2,12511,647,1117,1662,1325,1917,2396,1741,1061,570,74,1
2021,03,읍면동,경기도 평택시 서탄면 ,3637,112,203,342,333,465,674,746,470,264,28,0,1999,54,121,221,193,301,384,412,217,90,6,0,1638,58,82,121,140,164,290,334,253,174,22,0
2021,03,읍면동,경기도 평택시 세교동 ,29177,2592,2905,4402,4304,4651,5314,2938,1300,687,82,2,14711,1344,1479,2332,2303,2353,2632,1468,535,247,18,0,14466,1248,1426,2070,2001,2298,2682,1470,765,440,64,2
2021,03,읍면동,경기도 평택시 송북동 ,22003,1603,2196,2918,2612,3704,4043,2770,1377,665,103,12,11028,813,1111,1594,1323,1927,2043,1379,569,233,30,6,10975,790,1085,1324,1289,1777,2000,1391,808,432,73,6
2021,03,읍면동,경기도 평택시 송탄동 ,20103,2373,1836,2644,3420,3676,3220,1788,731,356,58,1,10496,1205,914,1445,1795,2025,1671,963,330,136,12,0,9607,1168,922,1199,1625,1651,1549,825,401,220,46,1
2021,03,읍면동,경기도 평택시 신장1동,7341,575,495,1045,1244,1208,1123,844,508,248,44,7,3701,295,255,575,681,665,582,375,172,86,12,3,3640,280,240,470,563,543,541,469,336,162,32,4
2021,03,읍면동,경기도 평택시 신장2동,5741,165,285,714,636,775,1002,1017,697,364,63,23,2918,89,160,395,390,470,531,469,265,124,15,10,2823,76,125,319,246,305,471,548,432,240,48,13
2021,03,읍면동,경기도 평택시 신평동 ,22683,1024,1722,3951,2915,3416,4218,3035,1577,742,81,2,11701,538,909,2134,1684,1800,2168,1485,683,279,21,0,10982,486,813,1817,1231,1616,2050,1550,894,463,60,2
2021,03,읍면동,경기도 평택시 안중읍 ,43530,3895,5761,5828,5580,8506,6983,3894,1932,1009,139,3,22416,1929,2904,3136,3059,4348,3835,1995,829,352,29,0,21114,1966,2857,2692,2521,4158,3148,1899,1103,657,110,3
2021,03,읍면동,경기도 평택시 오성면 ,6684,311,479,697,613,887,1283,1192,700,453,67,2,3586,175,244,406,377,541,736,615,316,153,22,1,3098,136,235,291,236,346,547,577,384,300,45,1
2021,03,읍면동,경기도 평택시 용이동 ,25472,3394,3161,3462,4715,5171,3224,1519,544,248,34,0,13333,1800,1632,1842,2487,2743,1721,776,248,78,6,0,12139,1594,1529,1620,2228,2428,1503,743,296,170,28,0
2021,03,읍면동,경기도 평택시 원평동 ,10583,518,648,1647,1479,1549,1882,1532,862,417,48,1,5522,248,336,933,875,826,1006,758,376,154,10,0,5061,270,312,714,604,723,876,774,486,263,38,1
2021,03,읍면동,경기도 평택시 중앙동 ,44019,2869,4853,7241,5349,7560,8168,4582,2208,1052,133,4,22661,1449,2500,4084,3026,3856,4175,2252,953,335,31,0,21358,1420,2353,3157,2323,3704,3993,2330,1255,717,102,4
2021,03,읍면동,경기도 평택시 지산동 ,12720,697,894,2534,2258,2109,1967,1222,697,304,36,2,6931,331,436,1454,1378,1213,1073,629,291,119,7,0,5789,366,458,1080,880,896,894,593,406,185,29,2
2021,03,읍면동,경기도 평택시 진위면 ,11263,490,812,1469,1357,1655,2091,1816,1020,490,62,1,6196,241,437,901,861,983,1153,949,487,171,13,0,5067,249,375,568,496,672,938,867,533,319,49,1
2021,03,읍면동,경기도 평택시 청북읍 ,27057,4025,3245,2391,4878,5506,3010,2227,1091,568,113,3,14308,2077,1675,1334,2526,3126,1703,1118,539,186,24,0,12749,1948,1570,1057,2352,2380,1307,1109,552,382,89,3
2021,03,읍면동,경기도 평택시 통복동 ,4095,127,209,618,430,507,799,744,445,190,25,1,2143,62,122,357,265,276,431,353,200,70,7,0,1952,65,87,261,165,231,368,391,245,120,18,1
2021,03,읍면동,경기도 평택시 팽성읍 ,27418,1588,1779,3057,3056,3946,5006,4524,2735,1535,182,10,14274,811,934,1748,1713,2212,2788,2268,1195,562,40,3,13144,777,845,1309,1343,1734,2218,2256,1540,973,142,7
2021,03,읍면동,경기도 평택시 포승읍 ,24071,1861,1922,3132,3901,4587,3900,2701,1321,631,111,4,14460,918,1030,2028,2598,3006,2482,1501,650,218,29,0,9611,943,892,1104,1303,1581,1418,1200,671,413,82,4
2021,03,읍면동,경기도 평택시 현덕면 ,5238,148,291,432,341,604,965,1139,783,458,74,3,2772,84,148,260,197,382,563,587,381,155,15,0,2466,64,143,172,144,222,402,552,402,303,59,3
2021,03,시군,경기도 포천시 ,147014,8343,11999,17919,14523,20104,28995,25191,12356,6599,950,35,77942,4297,6288,10399,8119,10818,15981,13637,5750,2415,224,14,69072,4046,5711,7520,6404,9286,13014,11554,6606,4184,726,21
2021,03,읍면동,경기도 포천시 가산면 ,7639,210,400,775,618,853,1873,1677,724,436,71,2,4498,104,210,461,395,561,1181,1014,379,180,12,1,3141,106,190,314,223,292,692,663,345,256,59,1
2021,03,읍면동,경기도 포천시 관인면 ,2773,55,145,231,125,250,523,681,478,258,25,2,1450,23,71,147,87,151,278,359,227,100,5,2,1323,32,74,84,38,99,245,322,251,158,20,0
2021,03,읍면동,경기도 포천시 군내면 ,8634,596,558,953,1091,1126,1613,1529,717,388,63,0,4636,297,285,559,606,633,885,865,355,139,12,0,3998,299,273,394,485,493,728,664,362,249,51,0
2021,03,읍면동,경기도 포천시 내촌면 ,4586,108,188,439,343,519,1124,1059,495,280,30,1,2636,63,103,269,212,332,665,632,238,117,4,1,1950,45,85,170,131,187,459,427,257,163,26,0
2021,03,읍면동,경기도 포천시 선단동 ,14407,692,1149,1958,1385,2207,3246,2298,922,490,56,4,7785,375,603,1120,763,1221,1830,1258,437,161,16,1,6622,317,546,838,622,986,1416,1040,485,329,40,3
2021,03,읍면동,경기도 포천시 소흘읍 ,44375,2847,4882,5877,4373,7188,9046,6092,2568,1298,199,5,22650,1445,2538,3181,2248,3567,4792,3197,1183,458,39,2,21725,1402,2344,2696,2125,3621,4254,2895,1385,840,160,3
2021,03,읍면동,경기도 포천시 신북면 ,12398,611,940,1463,1166,1629,2469,2387,1075,558,94,6,6835,333,519,881,679,895,1445,1336,507,213,26,1,5563,278,421,582,487,734,1024,1051,568,345,68,5
2021,03,읍면동,경기도 포천시 영북면 ,8234,615,438,984,965,847,1250,1498,975,567,93,2,4452,326,226,680,583,491,699,785,417,221,22,2,3782,289,212,304,382,356,551,713,558,346,71,0
2021,03,읍면동,경기도 포천시 영중면 ,4817,182,238,419,292,505,983,1125,660,364,47,2,2618,98,120,252,172,323,577,629,295,134,17,1,2199,84,118,167,120,182,406,496,365,230,30,1
2021,03,읍면동,경기도 포천시 이동면 ,6255,519,354,866,892,620,887,1059,669,354,35,0,3410,262,168,593,536,362,486,552,318,124,9,0,2845,257,186,273,356,258,401,507,351,230,26,0
2021,03,읍면동,경기도 포천시 일동면 ,9360,468,678,958,864,1170,1564,1858,1083,603,108,6,4867,241,362,598,511,652,828,943,497,206,27,2,4493,227,316,360,353,518,736,915,586,397,81,4
2021,03,읍면동,경기도 포천시 창수면 ,2148,43,77,185,121,193,378,577,354,201,19,0,1210,28,48,128,80,112,229,323,167,88,7,0,938,15,29,57,41,81,149,254,187,113,12,0
2021,03,읍면동,경기도 포천시 포천동 ,18632,1203,1806,2504,1941,2729,3592,2798,1344,628,83,4,9441,610,966,1358,1048,1361,1846,1431,582,218,20,1,9191,593,840,1146,893,1368,1746,1367,762,410,63,3
2021,03,읍면동,경기도 포천시 화현면 ,2756,194,146,307,347,268,447,553,292,174,27,1,1454,92,69,172,199,157,240,313,148,56,8,0,1302,102,77,135,148,111,207,240,144,118,19,1
2021,03,읍면동,경기도 풍양출장소 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,시군,경기도 하남시 ,300187,30539,26000,37340,50838,53013,42875,36155,16478,5856,1031,62,150678,15658,13198,18933,25749,27779,21371,17463,8219,2062,231,15,149509,14881,12802,18407,25089,25234,21504,18692,8259,3794,800,47
2021,03,읍면동,경기도 하남시 감북동 ,2770,82,146,343,367,380,577,508,244,105,17,1,1539,45,75,206,229,223,315,280,121,38,7,0,1231,37,71,137,138,157,262,228,123,67,10,1
2021,03,읍면동,경기도 하남시 감일동 ,20584,2909,1878,2453,4086,3583,2640,1874,787,306,61,7,10356,1526,952,1225,1990,1866,1326,952,410,91,17,1,10228,1383,926,1228,2096,1717,1314,922,377,215,44,6
2021,03,읍면동,경기도 하남시 덕풍1동,16047,979,1079,2143,2307,2207,2835,2739,1252,441,60,5,8115,498,575,1179,1240,1150,1347,1313,619,178,13,3,7932,481,504,964,1067,1057,1488,1426,633,263,47,2
2021,03,읍면동,경기도 하남시 덕풍2동,19348,1108,1154,2553,2945,2553,3440,3414,1508,575,92,6,9754,568,595,1406,1611,1329,1690,1644,717,182,10,2,9594,540,559,1147,1334,1224,1750,1770,791,393,82,4
2021,03,읍면동,경기도 하남시 덕풍3동,25641,2129,2515,3100,3365,4436,4142,3466,1738,644,103,3,12764,1138,1275,1659,1724,2210,2036,1627,828,243,24,0,12877,991,1240,1441,1641,2226,2106,1839,910,401,79,3
2021,03,읍면동,경기도 하남시 미사1동,50449,4926,3956,9055,11780,9298,5317,3756,1726,522,110,3,25348,2560,1936,4124,6251,4962,2714,1711,893,173,24,0,25101,2366,2020,4931,5529,4336,2603,2045,833,349,86,3
2021,03,읍면동,경기도 하남시 미사2동,47986,6667,5232,4037,7637,10536,5830,4848,2347,716,131,5,23636,3400,2650,2040,3490,5519,2875,2248,1178,207,29,0,24350,3267,2582,1997,4147,5017,2955,2600,1169,509,102,5
2021,03,읍면동,경기도 하남시 신장1동,6659,306,404,996,1017,922,1233,1028,522,199,30,2,3430,152,213,533,593,513,632,492,228,69,5,0,3229,154,191,463,424,409,601,536,294,130,25,2
2021,03,읍면동,경기도 하남시 신장2동,45136,3730,3825,5175,6576,7164,7052,6815,3429,1177,184,9,22344,1912,1990,2663,3361,3636,3367,3220,1693,453,46,3,22792,1818,1835,2512,3215,3528,3685,3595,1736,724,138,6
2021,03,읍면동,경기도 하남시 위례동 ,20303,2626,2063,2248,3420,4002,2982,2088,650,186,37,1,9937,1303,1010,1122,1549,2039,1418,1063,361,61,11,0,10366,1323,1053,1126,1871,1963,1564,1025,289,125,26,1
2021,03,읍면동,경기도 하남시 천현동 ,7631,342,415,957,1005,1018,1444,1530,605,254,53,8,4218,167,226,557,601,620,821,816,301,93,13,3,3413,175,189,400,404,398,623,714,304,161,40,5
2021,03,읍면동,경기도 하남시 초이동 ,3641,160,171,478,482,445,728,732,291,140,13,1,2073,82,88,271,301,283,425,413,153,53,4,0,1568,78,83,207,181,162,303,319,138,87,9,1
2021,03,읍면동,경기도 하남시 춘궁동 ,4007,125,204,490,433,533,795,781,403,206,34,3,2258,66,114,274,267,321,496,431,194,89,5,1,1749,59,90,216,166,212,299,350,209,117,29,2
2021,03,읍면동,경기도 하남시 풍산동 ,29985,4450,2958,3312,5418,5936,3860,2576,976,385,106,8,14906,2241,1499,1674,2542,3108,1909,1253,523,132,23,2,15079,2209,1459,1638,2876,2828,1951,1323,453,253,83,6
2021,03,시군,경기도 화성시 ,860865,103000,97518,106084,149877,165873,116791,72461,32284,14771,2123,83,447092,52598,49813,57574,78057,88391,62862,36944,15104,5300,431,18,413773,50402,47705,48510,71820,77482,53929,35517,17180,9471,1692,65
2021,03,읍면동,경기도 화성시 기배동 ,13626,1269,1803,1706,1517,2661,2275,1406,700,255,33,1,6970,650,931,923,787,1365,1198,685,331,95,5,0,6656,619,872,783,730,1296,1077,721,369,160,28,1
2021,03,읍면동,경기도 화성시 남양읍 ,42026,4082,3566,5719,7171,6880,6575,4788,2110,958,172,5,22932,2113,1833,3375,4176,3923,3573,2516,1041,350,32,0,19094,1969,1733,2344,2995,2957,3002,2272,1069,608,140,5
2021,03,읍면동,경기도 화성시 동탄1동,51406,6257,6896,8106,9621,10260,6481,2425,943,369,47,1,26495,3156,3547,4384,4868,5133,3564,1241,452,139,11,0,24911,3101,3349,3722,4753,5127,2917,1184,491,230,36,1
2021,03,읍면동,경기도 화성시 동탄2동,35650,4200,6569,3742,4107,8768,4762,2055,1030,378,36,3,17568,2154,3292,1905,1853,4257,2543,974,433,152,4,1,18082,2046,3277,1837,2254,4511,2219,1081,597,226,32,2
2021,03,읍면동,경기도 화성시 동탄3동,42182,5716,5336,6369,8220,8499,4257,2121,1184,421,58,1,21766,2958,2774,3513,4283,4369,2242,935,508,166,18,0,20416,2758,2562,2856,3937,4130,2015,1186,676,255,40,1
2021,03,읍면동,경기도 화성시 동탄4동,53078,9006,8964,4218,8951,13288,5535,2043,757,269,47,0,26419,4593,4520,2109,3860,6826,3050,1028,346,82,5,0,26659,4413,4444,2109,5091,6462,2485,1015,411,187,42,0
2021,03,읍면동,경기도 화성시 동탄5동,43156,6312,4282,5264,10570,8321,4276,2606,1062,401,60,2,21733,3251,2199,2567,5367,4352,2171,1196,491,128,11,0,21423,3061,2083,2697,5203,3969,2105,1410,571,273,49,2
2021,03,읍면동,경기도 화성시 동탄6동,32264,4711,3106,4606,7614,6209,3444,1717,580,235,42,0,16689,2386,1612,2323,3991,3351,1813,861,264,80,8,0,15575,2325,1494,2283,3623,2858,1631,856,316,155,34,0
2021,03,읍면동,경기도 화성시 동탄7동,84662,14590,9312,8668,19140,17333,8911,4667,1458,502,78,3,42454,7433,4743,4341,9344,9068,4367,2265,738,139,14,2,42208,7157,4569,4327,9796,8265,4544,2402,720,363,64,1
2021,03,읍면동,경기도 화성시 동탄8동,28327,5137,2496,2881,7592,5253,2624,1645,477,190,32,0,14313,2611,1242,1424,3823,2840,1270,797,239,63,4,0,14014,2526,1254,1457,3769,2413,1354,848,238,127,28,0
2021,03,읍면동,경기도 화성시 마도면 ,6952,255,395,760,766,1004,1419,1240,715,345,49,4,4153,143,215,500,516,692,871,705,374,127,10,0,2799,112,180,260,250,312,548,535,341,218,39,4
2021,03,읍면동,경기도 화성시 매송면 ,7085,270,473,802,634,921,1493,1334,731,379,48,0,3759,138,257,453,369,525,837,705,324,140,11,0,3326,132,216,349,265,396,656,629,407,239,37,0
2021,03,읍면동,경기도 화성시 반월동 ,32392,4268,4002,4095,5716,6082,4543,2557,756,323,48,2,16368,2165,2072,2150,2836,3143,2209,1312,376,96,8,1,16024,2103,1930,1945,2880,2939,2334,1245,380,227,40,1
2021,03,읍면동,경기도 화성시 병점1동,28987,2607,3155,5165,4599,5140,4115,2476,1200,464,65,1,14913,1367,1607,2911,2445,2611,2063,1206,513,180,10,0,14074,1240,1548,2254,2154,2529,2052,1270,687,284,55,1
2021,03,읍면동,경기도 화성시 병점2동,24402,2422,3976,2974,2985,5404,3343,1786,1022,437,52,1,11897,1232,1987,1531,1447,2595,1744,797,407,149,8,0,12505,1190,1989,1443,1538,2809,1599,989,615,288,44,1
2021,03,읍면동,경기도 화성시 봉담읍 ,81903,8208,9840,10298,11346,15847,12600,8225,3749,1543,233,14,41610,4078,4901,5510,5775,8214,6674,4120,1744,545,47,2,40293,4130,4939,4788,5571,7633,5926,4105,2005,998,186,12
2021,03,읍면동,경기도 화성시 비봉면 ,5830,218,330,593,498,697,1197,1181,643,390,80,3,3299,122,180,351,309,442,707,699,317,154,16,2,2531,96,150,242,189,255,490,482,326,236,64,1
2021,03,읍면동,경기도 화성시 새솔동 ,21790,4020,2148,2350,4767,4206,2688,1204,261,128,17,1,10945,1981,1069,1216,2347,2203,1314,642,129,41,3,0,10845,2039,1079,1134,2420,2003,1374,562,132,87,14,1
2021,03,읍면동,경기도 화성시 서신면 ,7108,169,294,538,522,804,1599,1721,844,530,85,2,3921,83,159,343,312,498,927,948,419,213,19,0,3187,86,135,195,210,306,672,773,425,317,66,2
2021,03,읍면동,경기도 화성시 송산면 ,10901,450,785,986,886,1411,2126,2144,1242,726,138,7,5883,229,429,574,536,823,1232,1151,589,286,34,0,5018,221,356,412,350,588,894,993,653,440,104,7
2021,03,읍면동,경기도 화성시 양감면 ,3972,95,160,399,369,469,895,880,410,265,29,1,2433,54,89,271,251,334,592,531,214,90,7,0,1539,41,71,128,118,135,303,349,196,175,22,1
2021,03,읍면동,경기도 화성시 우정읍 ,17378,897,1437,1768,1590,2725,3536,2847,1613,849,113,3,9465,473,737,1076,954,1621,2029,1480,763,303,29,0,7913,424,700,692,636,1104,1507,1367,850,546,84,3
2021,03,읍면동,경기도 화성시 장안면 ,10268,374,604,1039,881,1300,2155,2093,1084,675,62,1,5915,210,338,638,566,848,1357,1162,512,266,17,1,4353,164,266,401,315,452,798,931,572,409,45,0
2021,03,읍면동,경기도 화성시 정남면 ,11432,402,747,1360,1178,1605,2417,2048,1014,567,86,8,6617,207,402,846,784,1023,1481,1157,496,203,16,2,4815,195,345,514,394,582,936,891,518,364,70,6
2021,03,읍면동,경기도 화성시 진안동 ,43916,4365,3932,7126,8847,7850,5964,3563,1539,645,83,2,23705,2231,2008,4146,5023,4421,3154,1782,682,239,18,1,20211,2134,1924,2980,3824,3429,2810,1781,857,406,65,1
2021,03,읍면동,경기도 화성시 팔탄면 ,9943,317,472,976,1020,1455,2297,1962,850,508,82,4,6017,169,249,655,693,975,1510,1132,429,185,20,0,3926,148,223,321,327,480,787,830,421,323,62,4
2021,03,읍면동,경기도 화성시 향남읍 ,86960,10612,10186,10450,15829,17518,11100,6680,2961,1442,176,6,46552,5492,5216,5748,8921,9753,6183,3370,1333,498,34,4,40408,5120,4970,4702,6908,7765,4917,3310,1628,944,142,2
2021,03,읍면동,경기도 화성시 화산동 ,23269,1771,2252,3126,2941,3963,4164,3047,1349,577,72,7,12301,919,1205,1791,1621,2186,2187,1547,640,191,12,2,10968,852,1047,1335,1320,1777,1977,1500,709,386,60,5
2021,03,읍면동,경기도 화성시동부출장소 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,03,읍면동,경기도 화성시동탄출장소 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,02,도,경기도,13471758,1137876,1326417,1809124,1904371,2304741,2244792,1562484,770026,354104,53410,4413,6777066,582577,681663,952514,981717,1171899,1137406,776618,349722,128993,12768,1189,6694692,555299,644754,856610,922654,1132842,1107386,785866,420304,225111,40642,3224
2021,02,읍면동,경기도 가평군 ,62339,3298,4541,6234,5674,7893,11305,12255,6841,3711,535,52,32128,1647,2402,3593,3083,4241,5970,6342,3250,1434,145,21,30211,1651,2139,2641,2591,3652,5335,5913,3591,2277,390,31
2021,02,읍면동,경기도 가평군 가평읍 ,19500,1142,1665,2219,1887,2664,3431,3313,1912,1099,152,16,9916,582,899,1217,996,1424,1813,1666,862,410,43,4,9584,560,766,1002,891,1240,1618,1647,1050,689,109,12
2021,02,읍면동,경기도 가평군 북면,3897,151,202,241,272,388,714,977,564,334,49,5,2000,64,109,136,150,225,393,506,275,127,13,2,1897,87,93,105,122,163,321,471,289,207,36,3
2021,02,읍면동,경기도 가평군 상면,5574,150,250,534,380,560,1114,1412,736,383,50,5,2941,74,148,355,214,320,565,734,376,140,12,3,2633,76,102,179,166,240,549,678,360,243,38,2
2021,02,읍면동,경기도 가평군 설악면 ,9629,542,778,896,817,1130,1730,2044,991,584,112,5,4937,263,384,496,456,585,919,1066,504,233,28,3,4692,279,394,400,361,545,811,978,487,351,84,2
2021,02,읍면동,경기도 가평군 조종면 ,9715,691,655,1022,1149,1221,1636,1797,980,495,59,10,5168,349,342,639,635,660,855,997,467,201,19,4,4547,342,313,383,514,561,781,800,513,294,40,6
2021,02,읍면동,경기도 가평군 청평면 ,14024,622,991,1322,1169,1930,2680,2712,1658,816,113,11,7166,315,520,750,632,1027,1425,1373,766,323,30,5,6858,307,471,572,537,903,1255,1339,892,493,83,6
2021,02,시군,경기도 고양시 ,1082420,81729,104562,150484,143359,182012,195429,123886,62126,33553,4938,342,529886,41700,53581,77057,71083,88081,96223,62080,26587,12139,1260,95,552534,40029,50981,73427,72276,93931,99206,61806,35539,21414,3678,247
2021,02,구,경기도 고양시 덕양구 ,479395,38506,41399,62774,68373,78942,83182,58058,30548,15270,2126,217,236862,19646,21183,32453,34439,39573,41439,28758,13182,5588,543,58,242533,18860,20216,30321,33934,39369,41743,29300,17366,9682,1583,159
2021,02,읍면동,경기도 고양시 덕양구 고양동,30308,2172,3112,3604,3265,5264,5100,4098,2456,1084,137,16,15208,1104,1640,1919,1678,2673,2689,1975,1062,419,43,6,15100,1068,1472,1685,1587,2591,2411,2123,1394,665,94,10
2021,02,읍면동,경기도 고양시 덕양구 관산동,36722,2117,2830,4355,4101,5740,6958,5850,3117,1405,206,43,18635,1088,1478,2399,2193,3028,3580,2869,1412,532,43,13,18087,1029,1352,1956,1908,2712,3378,2981,1705,873,163,30
2021,02,읍면동,경기도 고양시 덕양구 능곡동,15653,892,1209,2110,1820,2240,3161,2349,1180,584,96,12,8029,482,642,1170,969,1131,1602,1228,547,237,19,2,7624,410,567,940,851,1109,1559,1121,633,347,77,10
2021,02,읍면동,경기도 고양시 덕양구 대덕동,2482,83,128,376,269,303,466,458,257,120,16,6,1416,45,68,223,169,169,293,272,121,50,4,2,1066,38,60,153,100,134,173,186,136,70,12,4
2021,02,읍면동,경기도 고양시 덕양구 삼송동,23590,2379,1521,2773,4533,3943,3352,2767,1576,658,74,14,11382,1173,801,1299,2253,1998,1557,1325,713,242,16,5,12208,1206,720,1474,2280,1945,1795,1442,863,416,58,9
2021,02,읍면동,경기도 고양시 덕양구 성사1동 ,21845,1275,1821,3019,2530,3464,4219,3008,1571,813,115,10,10868,656,974,1580,1309,1761,2162,1452,645,307,21,1,10977,619,847,1439,1221,1703,2057,1556,926,506,94,9
2021,02,읍면동,경기도 고양시 덕양구 성사2동 ,11482,624,1058,1466,1276,1730,2115,1636,953,559,61,4,5556,311,545,801,653,814,1011,804,399,203,14,1,5926,313,513,665,623,916,1104,832,554,356,47,3
